Source Port,Destination Port,Action,Rule ID,HitCount
50182,443,allow,1120,2
55729,63805,allow,1121,1
50181,443,allow,1122,2
56407,53,allow,1123,1
33539,443,allow,1124,1
58174,443,allow,1125,1
55329,443,allow,1126,2
49778,53,allow,1127,2
64067,53,allow,1128,2
59343,80,allow,1129,1
49674,53,allow,1130,1
61363,443,allow,1131,1
61360,443,allow,1132,1
26900,27017,allow,1133,101
49458,53,allow,1134,1
55745,443,allow,1135,1
49364,53,allow,1136,10
59847,443,allow,1137,2
60590,443,allow,1138,1
52100,80,allow,1139,1
55732,45682,allow,1140,1
49201,80,allow,1141,1
56492,53,allow,1142,7
34750,80,allow,1143,1
50180,443,allow,1144,1
55542,443,allow,1145,2
56905,80,allow,1146,1
55731,36432,allow,1147,1
37335,443,allow,1148,2
54104,443,allow,1149,1
64709,53,allow,1150,4
55154,443,allow,1151,2
50179,443,allow,1152,1
62232,80,allow,1153,2
62918,993,allow,1154,1
9521,443,allow,1155,1
52107,80,allow,1156,1
55066,443,allow,1157,2
56515,53,allow,1158,2
49988,443,allow,1159,4
55420,53,allow,1160,2
55053,53,allow,1161,1
50641,443,allow,1162,1
43199,5228,allow,1163,1
56431,53,allow,1164,6
56586,53,allow,1165,11
64796,53,allow,1166,3
64124,443,allow,1167,1
55869,53,allow,1168,4
53251,53,allow,1169,1
31994,53,allow,1170,1
2099,53,allow,1171,1
49857,53,allow,1172,2
57840,53,allow,1173,1
49396,53,allow,1174,5
55732,53,allow,1175,7
34920,53,allow,1176,1
65289,53,allow,1177,4
56906,53,allow,1178,4
50741,445,deny,1179,2
50821,445,deny,1180,2
50818,445,deny,1181,3
50740,445,deny,1182,2
17408,8497,deny,1183,1
57015,25174,deny,1184,3
50739,445,deny,1185,2
50738,445,deny,1186,3
50735,445,deny,1187,3
50732,445,deny,1188,3
17002,22114,deny,1189,1
63677,15503,deny,1190,2
63508,62413,deny,1191,2
55409,445,deny,1192,1
55408,445,deny,1193,1
55404,445,deny,1194,2
55402,445,deny,1195,2
10833,23,deny,1196,1
50816,445,deny,1197,1
56679,51505,deny,1198,3
12645,22114,deny,1199,1
50720,445,deny,1200,3
50719,445,deny,1201,2
18771,35440,deny,1202,3
50717,445,deny,1203,2
3976,25174,deny,1204,2
50809,445,deny,1205,1
50799,445,deny,1206,3
50803,445,deny,1207,2
50808,445,deny,1208,2
50801,445,deny,1209,1
50709,445,deny,1210,1
50710,445,deny,1211,1
68,67,deny,1212,9
57297,51221,deny,1213,2
10874,25174,deny,1214,2
55395,445,deny,1215,1
55392,445,deny,1216,2
55389,445,deny,1217,1
55388,445,deny,1218,2
38959,25174,deny,1219,2
50698,445,deny,1220,1
1030,35776,deny,1221,3
62952,35440,deny,1222,1
55386,445,deny,1223,2
55385,445,deny,1224,1
55384,445,deny,1225,1
50793,445,deny,1226,1
55379,445,deny,1227,1
50790,445,deny,1228,1
17146,57470,deny,1229,2
80,13987,deny,1230,1
50787,445,deny,1231,1
50694,445,deny,1232,1
50786,445,deny,1233,3
29719,22114,deny,1234,1
20457,51185,deny,1235,1
38852,37965,deny,1236,6
50683,445,deny,1237,2
50682,445,deny,1238,3
50684,445,deny,1239,2
50681,445,deny,1240,2
55374,445,deny,1241,2
50677,445,deny,1242,2
60714,50584,deny,1243,2
55370,445,deny,1244,2
55363,445,deny,1245,2
28579,64147,deny,1246,2
63988,22114,deny,1247,2
57643,28189,deny,1248,4
62080,54532,deny,1249,4
50775,445,deny,1250,1
5610,37965,deny,1251,2
15635,41182,deny,1252,2
27419,23,deny,1253,1
59088,57470,deny,1254,1
60193,53,allow,1255,1
54025,53,allow,1256,1
50672,445,deny,1257,3
6796,50584,deny,1258,1
45013,50584,deny,1259,3
46760,50584,deny,1260,1
25565,2216,deny,1261,1
33912,25174,deny,1262,3
993,49276,deny,1263,2
50767,445,deny,1264,2
29576,37807,deny,1265,2
55351,445,deny,1266,2
6712,123,deny,1267,5
61288,23,deny,1268,1
50664,445,deny,1269,1
50661,445,deny,1270,2
50764,445,deny,1271,2
40394,67,deny,1272,1
58593,57470,deny,1273,2
50756,445,deny,1274,1
50657,445,deny,1275,1
50656,445,deny,1276,1
50749,445,deny,1277,1
50652,445,deny,1278,4
28139,22114,deny,1279,1
58440,22114,deny,1280,1
5683,44847,deny,1281,2
54051,28793,deny,1282,3
50650,445,deny,1283,2
55341,445,deny,1284,3
55340,445,deny,1285,1
55339,445,deny,1286,4
50742,445,deny,1287,2
50737,445,deny,1288,2
50736,445,deny,1289,2
50734,445,deny,1290,1
11775,25174,deny,1291,2
64150,22114,deny,1292,2
37959,3855,deny,1293,3
51146,23117,deny,1294,2
50646,445,deny,1295,1
14360,64147,deny,1296,4
55427,64147,deny,1297,2
55338,445,deny,1298,2
55335,445,deny,1299,3
55333,445,deny,1300,1
55321,445,deny,1301,1
50721,445,deny,1302,2
57546,25174,deny,1303,2
7539,30317,deny,1304,2
63640,57866,deny,1305,2
50633,445,deny,1306,2
55319,445,deny,1307,2
58836,51505,deny,1308,2
44710,25174,deny,1309,2
55317,445,deny,1310,1
55314,445,deny,1311,1
55308,445,deny,1312,2
50052,65008,deny,1313,20
50630,445,deny,1314,1
53260,36237,deny,1315,3
52564,15503,deny,1316,2
58638,5900,allow,1317,50
50147,443,allow,1318,1
55109,53,allow,1319,1
23332,80,allow,1320,1
59342,80,allow,1321,1
8411,8411,allow,1322,1
27302,443,allow,1323,1
22321,80,allow,1324,1
58957,80,allow,1325,1
56804,443,allow,1326,1
55457,443,allow,1327,2
56083,53,allow,1328,1
56806,443,allow,1329,2
61054,53,allow,1330,1
54076,53,allow,1331,1
6527,53,allow,1332,1
52248,9323,allow,1333,1
52270,443,allow,1334,1
54898,443,allow,1335,2
50823,443,allow,1336,2
9519,443,allow,1337,1
9522,443,allow,1338,1
52269,443,allow,1339,1
56805,443,allow,1340,1
65359,53,allow,1341,7
8413,8413,allow,1342,1
56919,53,allow,1343,8
8412,8412,allow,1344,1
55491,443,allow,1345,1
49506,53,allow,1346,4
64722,53,allow,1347,7
50031,53,allow,1348,5
59086,53,allow,1349,1
50944,443,allow,1350,2
51073,443,allow,1351,2
64103,38976,allow,1352,1
64105,6363,allow,1353,1
40175,53,allow,1354,1
53976,52534,allow,1355,2
28236,53,allow,1356,1
64729,80,allow,1357,1
9516,443,allow,1358,1
56733,53,allow,1359,6
37350,53,allow,1360,1
38104,443,allow,1361,1
58254,80,allow,1362,1
62160,53,allow,1363,1
5588,5588,allow,1364,87
55735,53,allow,1365,10
64171,53,allow,1366,5
53338,53,allow,1367,1
56262,53,allow,1368,5
56322,53,allow,1369,8
37965,56605,allow,1370,1
62825,443,allow,1371,1
57033,53,allow,1372,3
56720,53,allow,1373,5
49321,53,allow,1374,5
27677,22114,deny,1375,3
51052,50584,deny,1376,2
58230,64147,deny,1377,2
50625,445,deny,1378,2
50624,445,deny,1379,1
45269,50584,deny,1380,2
55300,445,deny,1381,4
55295,445,deny,1382,1
50622,445,deny,1383,3
53127,443,allow,1384,2
46568,443,allow,1385,1
42356,443,allow,1386,1
43900,443,allow,1387,1
56479,443,allow,1388,1
52047,80,allow,1389,1
53957,29970,allow,1390,1
53951,80,allow,1391,1
38602,80,allow,1392,1
57410,443,allow,1393,1
51136,443,allow,1394,1
65131,53,allow,1395,7
4782,443,allow,1396,1
49670,443,allow,1397,3
64082,43786,allow,1398,1
21944,53,allow,1399,1
65053,53,allow,1400,2
53979,26308,allow,1401,2
49188,53,allow,1402,2
52272,443,allow,1403,1
39994,80,allow,1404,2
57448,53,allow,1405,2
50063,53,allow,1406,2
61119,53,allow,1407,1
56176,53,allow,1408,6
51606,443,allow,1409,4
48285,8080,allow,1410,1
62910,993,allow,1411,1
63954,53,allow,1412,2
57152,53,allow,1413,5
49481,53,allow,1414,2
55061,443,allow,1415,1
49482,7000,allow,1416,1
49364,443,allow,1417,2
57035,80,allow,1418,1
51605,443,allow,1419,3
65094,53,allow,1420,1
39892,443,allow,1421,1
51252,443,allow,1422,1
64051,53,allow,1423,5
49837,53,allow,1424,9
65028,53,allow,1425,6
61544,53,allow,1426,1
64876,53,allow,1427,2
53500,443,allow,1428,3
45608,443,allow,1429,1
56563,53,allow,1430,4
64122,443,allow,1431,1
21526,53,allow,1432,1
49340,53,allow,1433,2
44839,443,allow,1434,2
40401,80,allow,1435,1
38135,80,allow,1436,1
51377,443,allow,1437,1
57176,53,allow,1438,5
58991,443,allow,1439,1
28441,23,allow,1440,1
60506,56243,allow,1441,1
52569,80,allow,1442,1
54388,53,allow,1443,1
64371,443,allow,1444,1
51704,443,allow,1445,1
58975,80,allow,1446,1
53956,41578,allow,1447,1
51251,443,allow,1448,1
58855,80,allow,1449,1
46201,443,allow,1450,1
41249,443,allow,1451,1
59912,53,allow,1452,1
64926,53,allow,1453,6
46567,443,allow,1454,2
17750,6992,allow,1455,1
41325,443,allow,1456,2
57356,443,allow,1457,2
54030,443,allow,1458,1
47152,443,allow,1459,1
58856,443,allow,1460,5
49224,53,allow,1461,8
52218,62004,allow,1462,1
34331,443,allow,1463,3
43026,443,allow,1464,1
32515,443,allow,1465,1
46822,3389,allow,1466,1
36873,80,allow,1467,1
60502,61473,allow,1468,1
50388,53,allow,1469,3
56269,53,allow,1470,3
43830,443,allow,1471,1
65290,53,allow,1472,2
40204,40017,allow,1473,1
65229,53,allow,1474,11
65239,53,allow,1475,6
64376,53,allow,1476,2
56037,53,allow,1477,3
56977,53,allow,1478,2
56307,53,allow,1479,3
56257,53,allow,1480,4
55605,53,allow,1481,10
49745,53,allow,1482,1
49603,53,allow,1483,5
55025,53,allow,1484,4
58839,443,allow,1485,2
49669,443,allow,1486,1
44246,5228,allow,1487,1
62913,993,allow,1488,1
45105,443,allow,1489,1
33818,53,allow,1490,1
55065,443,allow,1491,1
46569,443,allow,1492,1
59685,443,allow,1493,2
60508,55998,allow,1494,1
52297,80,allow,1495,1
49462,53,allow,1496,1
34484,53,allow,1497,1
65402,53,allow,1498,1
32185,53,allow,1499,1
44191,443,allow,1500,1
49231,443,allow,1501,1
58176,5223,allow,1502,1
53174,41442,allow,1503,2
39538,80,allow,1504,1
58974,80,allow,1505,1
65522,443,allow,1506,1
45545,53,allow,1507,1
49293,53,allow,1508,5
64511,53,allow,1509,1
56572,53,allow,1510,4
64917,53,allow,1511,3
51442,443,allow,1512,2
64370,443,allow,1513,1
49126,443,allow,1514,1
60774,443,allow,1515,1
49591,5228,allow,1516,1
47963,443,allow,1517,1
61445,443,allow,1518,1
37142,443,allow,1519,1
49160,33586,allow,1520,1
50740,443,allow,1521,1
65066,80,allow,1522,1
55053,443,allow,1523,2
14446,443,allow,1524,1
64694,53,allow,1525,3
62922,993,allow,1526,1
42354,443,allow,1527,1
59875,443,allow,1528,2
54927,443,allow,1529,1
42096,80,allow,1530,1
60503,53425,allow,1531,1
54892,443,allow,1532,1
33041,443,allow,1533,1
65200,51050,deny,1534,3
42417,22114,deny,1535,2
50708,445,deny,1536,3
55710,5555,deny,1537,1
18652,64147,deny,1538,3
11983,57470,deny,1539,5
55294,445,deny,1540,2
50615,445,deny,1541,2
30966,44847,deny,1542,1
61550,5529,deny,1543,16
55293,445,deny,1544,3
9518,1,deny,1545,1
50613,445,deny,1546,3
47342,36237,deny,1547,3
60676,57866,deny,1548,2
50692,445,deny,1549,3
50691,445,deny,1550,1
50612,445,deny,1551,2
26287,56205,deny,1552,3
50611,445,deny,1553,2
50610,445,deny,1554,4
50606,445,deny,1555,4
50604,445,deny,1556,2
58365,5900,deny,1557,1
12909,47807,deny,1558,2
6881,6881,deny,1559,32
55283,445,deny,1560,1
55280,445,deny,1561,1
55277,445,deny,1562,1
55275,445,deny,1563,2
57539,44847,deny,1564,3
40847,25174,deny,1565,1
50592,445,deny,1566,2
50591,445,deny,1567,2
50689,445,deny,1568,2
63050,57470,deny,1569,2
50586,445,deny,1570,1
50582,445,deny,1571,2
50581,445,deny,1572,3
50680,445,deny,1573,2
50671,445,deny,1574,2
50676,445,deny,1575,1
50674,445,deny,1576,4
50675,445,deny,1577,1
55266,445,deny,1578,1
49786,25174,deny,1579,3
55264,445,deny,1580,1
55262,445,deny,1581,1
55261,445,deny,1582,2
36005,22,deny,1583,1
65417,44847,deny,1584,2
9231,3389,deny,1585,3
50570,445,deny,1586,1
59096,8604,deny,1587,2
57846,57866,deny,1588,2
443,58101,deny,1589,1
993,51747,deny,1590,1
55259,445,deny,1591,2
55256,445,deny,1592,1
55253,445,deny,1593,1
63002,22114,deny,1594,3
50665,445,deny,1595,1
55251,445,deny,1596,2
50662,445,deny,1597,1
50566,445,deny,1598,1
443,50238,deny,1599,10
10754,28793,deny,1600,3
42973,57470,deny,1601,3
50660,445,deny,1602,1
50659,445,deny,1603,2
50658,445,deny,1604,2
58511,50584,deny,1605,3
50557,445,deny,1606,2
50556,445,deny,1607,3
50555,445,deny,1608,1
443,44683,deny,1609,7
50552,445,deny,1610,3
50550,445,deny,1611,1
60861,25174,deny,1612,2
60883,64147,deny,1613,3
55246,445,deny,1614,2
993,11946,deny,1615,1
55240,445,deny,1616,1
55233,445,deny,1617,3
50647,445,deny,1618,2
50544,445,deny,1619,3
34212,11392,deny,1620,3
24127,23,deny,1621,1
35610,37965,deny,1622,2
57325,37965,deny,1623,5
50639,445,deny,1624,2
55223,445,deny,1625,2
8889,3808,deny,1626,1
50536,445,deny,1627,1
993,33264,deny,1628,1
6666,2001,deny,1629,1
50535,445,deny,1630,3
50637,445,deny,1631,2
13027,64147,deny,1632,2
50530,445,deny,1633,4
53466,25174,deny,1634,1
50528,445,deny,1635,1
50360,37965,deny,1636,3
50629,445,deny,1637,1
6889,55108,deny,1638,2
3117,37965,deny,1639,5
50524,445,deny,1640,3
53318,22114,deny,1641,2
52033,50584,deny,1642,2
31675,19473,deny,1643,4
45144,25174,deny,1644,3
50523,445,deny,1645,2
60453,22114,deny,1646,1
20804,64147,deny,1647,1
55216,445,deny,1648,2
55212,445,deny,1649,2
55211,445,deny,1650,4
49677,25174,deny,1651,3
55994,22114,deny,1652,3
50607,445,deny,1653,1
50614,445,deny,1654,1
50609,445,deny,1655,2
50608,445,deny,1656,1
58055,56205,deny,1657,1
50518,445,deny,1658,2
45375,1900,deny,1659,1
19136,64147,deny,1660,2
46417,22114,deny,1661,1
41677,57470,deny,1662,3
30303,56301,deny,1663,1
49594,22114,deny,1664,2
50655,26467,deny,1665,1
2850,64147,deny,1666,3
55209,445,deny,1667,1
55204,445,deny,1668,1
55203,445,deny,1669,2
55199,445,deny,1670,3
50594,445,deny,1671,2
50593,445,deny,1672,2
50505,445,deny,1673,1
55903,53,allow,1674,4
40204,40018,allow,1675,2
52213,56682,allow,1676,2
9515,443,allow,1677,1
55115,53,allow,1678,3
50687,443,allow,1679,1
49476,7010,allow,1680,1
56803,443,allow,1681,1
53971,18810,allow,1682,2
64080,11801,allow,1683,2
49722,443,allow,1684,3
64681,53,allow,1685,1
56122,53,allow,1686,1
39023,443,allow,1687,1
50686,443,allow,1688,3
65130,80,allow,1689,1
50722,80,allow,1690,2
53171,11820,allow,1691,1
50730,53,allow,1692,1
57047,53,allow,1693,2
49315,443,allow,1694,1
29979,53,allow,1695,1
56801,443,allow,1696,1
59799,443,allow,1697,2
63431,443,allow,1698,1
63217,443,allow,1699,1
53964,24389,allow,1700,1
36103,443,allow,1701,1
53998,443,allow,1702,1
56802,443,allow,1703,1
52215,16937,allow,1704,1
53967,54589,allow,1705,2
9511,443,allow,1706,1
49477,7000,allow,1707,1
44884,443,allow,1708,3
56756,443,allow,1709,2
54973,53,allow,1710,8
56265,53,allow,1711,2
55897,53,allow,1712,3
55975,53,allow,1713,6
50134,53,allow,1714,3
56216,53,allow,1715,4
56272,443,allow,1716,1
9514,443,allow,1717,1
49480,7000,allow,1718,1
46774,53,allow,1719,1
41614,5222,allow,1720,1
59442,53,allow,1721,1
38698,443,allow,1722,2
56476,443,allow,1723,1
54939,443,allow,1724,1
55370,53,allow,1725,2
56800,443,allow,1726,4
55219,53,allow,1727,2
55564,53,allow,1728,2
55349,53,allow,1729,2
55224,53,allow,1730,7
45205,443,allow,1731,1
61077,443,allow,1732,1
56255,53,allow,1733,1
49762,53,allow,1734,9
59513,53,allow,1735,2
57237,443,allow,1736,1
55647,53,allow,1737,5
56480,53,allow,1738,1
64124,53,allow,1739,5
57052,53,allow,1740,5
45154,53,allow,1741,1
55288,53,allow,1742,4
57374,53,allow,1743,2
56397,53,allow,1744,4
55082,53,allow,1745,1
5578,53,allow,1746,1
43056,443,allow,1747,1
6881,16869,allow,1748,1
18204,55160,deny,1749,1
54256,123,deny,1750,1
52863,50584,deny,1751,2
2075,19473,deny,1752,3
55191,445,deny,1753,3
23846,22114,deny,1754,1
64878,26467,deny,1755,6
50367,37965,deny,1756,2
50502,445,deny,1757,2
55190,445,deny,1758,2
55183,445,deny,1759,2
55180,445,deny,1760,2
1638,25174,deny,1761,1
46619,57470,deny,1762,2
23353,25174,deny,1763,3
50498,445,deny,1764,1
9687,35440,deny,1765,3
48144,21247,deny,1766,2
50496,445,deny,1767,1
43260,41615,deny,1768,11
16425,15503,deny,1769,3
25565,28739,deny,1770,1
50494,445,deny,1771,2
52819,15503,deny,1772,3
55172,445,deny,1773,3
30046,15503,deny,1774,6
55168,445,deny,1775,1
55167,445,deny,1776,1
51954,57470,deny,1777,2
33351,43890,deny,1778,1
4862,37965,deny,1779,2
7844,22114,deny,1780,2
34500,23,deny,1781,1
61701,15503,deny,1782,3
993,4264,deny,1783,1
61455,64147,deny,1784,2
52745,25174,deny,1785,2
26623,22114,deny,1786,1
62721,56205,deny,1787,2
1025,46776,deny,1788,3
50487,445,deny,1789,2
57348,25174,deny,1790,3
24073,22114,deny,1791,2
55166,445,deny,1792,2
62183,57470,deny,1793,3
993,3979,deny,1794,2
50485,445,deny,1795,3
31859,33909,deny,1796,3
55164,445,deny,1797,2
60428,25174,deny,1798,2
63190,35440,deny,1799,1
50484,445,deny,1800,2
50483,445,deny,1801,2
50482,445,deny,1802,4
50476,445,deny,1803,1
65216,53,allow,1804,5
64592,443,allow,1805,1
57607,443,allow,1806,1
37110,53,allow,1807,1
50674,80,allow,1808,1
53972,59089,allow,1809,2
64078,54561,allow,1810,2
56604,3389,allow,1811,1
42355,443,allow,1812,1
39890,443,allow,1813,2
55051,443,allow,1814,1
65523,443,allow,1815,1
38783,443,allow,1816,1
53969,13156,allow,1817,2
53974,26108,allow,1818,2
64079,20233,allow,1819,2
64083,63666,allow,1820,2
53173,25067,allow,1821,2
64618,53,allow,1822,5
49787,53,allow,1823,4
56439,53,allow,1824,7
64365,53,allow,1825,3
65511,53,allow,1826,3
50175,53,allow,1827,2
53461,443,allow,1828,1
49344,53,allow,1829,1
55339,53,allow,1830,1
64009,53,allow,1831,1
40204,40003,allow,1832,1
52212,51343,allow,1833,2
49566,443,allow,1834,3
9323,443,allow,1835,1
49550,443,allow,1836,1
56068,53,allow,1837,4
14032,53,allow,1838,1
53194,443,allow,1839,2
38002,49152,allow,1840,1
9524,443,allow,1841,1
46486,53,allow,1842,1
38785,443,allow,1843,1
59131,53,allow,1844,1
55015,53,allow,1845,1
59899,3389,allow,1846,2
56892,53,allow,1847,5
61827,5223,allow,1848,1
55561,53,allow,1849,1
52111,53162,allow,1850,1
52124,443,allow,1851,1
57284,53,allow,1852,6
58877,443,allow,1853,2
49103,443,allow,1854,1
54658,443,allow,1855,1
46310,443,allow,1856,2
56939,53,allow,1857,6
55845,443,allow,1858,1
55138,53,allow,1859,2
25778,53,allow,1860,1
55774,8060,allow,1861,2
52718,53,allow,1862,1
55070,53,allow,1863,5
52214,27480,allow,1864,2
62506,443,allow,1865,1
40689,443,allow,1866,1
35921,443,allow,1867,2
40204,40031,allow,1868,2
43568,443,allow,1869,1
56743,443,allow,1870,2
54934,443,allow,1871,1
34752,3389,allow,1872,1
49481,7000,allow,1873,1
57382,443,allow,1874,1
52046,80,allow,1875,1
52113,443,allow,1876,1
52216,8848,allow,1877,1
14259,53,allow,1878,1
53304,80,allow,1879,1
60707,80,allow,1880,1
64077,20208,allow,1881,2
62923,993,allow,1882,1
37636,443,allow,1883,1
36542,443,allow,1884,1
56904,80,allow,1885,1
58730,443,allow,1886,1
57923,443,allow,1887,1
49573,443,allow,1888,4
64425,53,allow,1889,3
64588,443,allow,1890,1
55795,53,allow,1891,2
40204,40035,allow,1892,1
63847,443,allow,1893,2
64560,53,allow,1894,4
64698,53,allow,1895,3
56143,53,allow,1896,5
36687,53,allow,1897,1
48731,443,allow,1898,2
56991,443,allow,1899,2
49479,7000,allow,1900,1
62504,443,allow,1901,1
56620,53,allow,1902,6
54020,443,allow,1903,1
55871,53,allow,1904,6
55382,53,allow,1905,4
38001,49152,allow,1906,1
62505,443,allow,1907,1
60991,443,allow,1908,1
56594,53,allow,1909,5
30434,53,allow,1910,1
37052,53,allow,1911,2
56746,80,allow,1912,1
50826,443,allow,1913,2
60992,443,allow,1914,1
55064,443,allow,1915,1
50478,445,deny,1916,3
50564,445,deny,1917,2
50562,445,deny,1918,2
16518,64147,deny,1919,1
1865,25174,deny,1920,6
56152,56205,deny,1921,3
63848,443,allow,1922,1
6881,51413,allow,1923,4
55107,53,allow,1924,7
37322,53,allow,1925,1
49369,53,allow,1926,10
57470,31566,allow,1927,1
49383,53,allow,1928,3
57431,53,allow,1929,7
57470,15564,allow,1930,1
57169,53,allow,1931,6
52245,53652,allow,1932,1
49760,53,allow,1933,2
57006,53,allow,1934,2
52210,15604,allow,1935,2
62065,443,allow,1936,1
49633,53,allow,1937,4
49590,53,allow,1938,1
55318,53,allow,1939,6
56442,53,allow,1940,2
19651,53,allow,1941,1
49225,80,allow,1942,1
57355,443,allow,1943,2
57304,53,allow,1944,2
49946,443,allow,1945,1
58535,30317,deny,1946,2
54912,64147,deny,1947,2
25565,27942,deny,1948,1
55155,445,deny,1949,1
55154,445,deny,1950,1
55151,445,deny,1951,1
55146,445,deny,1952,2
50464,445,deny,1953,3
50463,445,deny,1954,2
64199,50584,deny,1955,1
50460,445,deny,1956,1
50453,445,deny,1957,4
50454,445,deny,1958,2
50561,445,deny,1959,2
4328,7302,deny,1960,2
50553,445,deny,1961,2
50549,445,deny,1962,1
50548,445,deny,1963,1
50545,445,deny,1964,2
50546,445,deny,1965,3
50543,445,deny,1966,3
57239,123,deny,1967,1
52427,42873,deny,1968,1
55140,445,deny,1969,1
51550,11392,deny,1970,2
55136,445,deny,1971,1
55133,445,deny,1972,2
55132,445,deny,1973,2
60248,46776,deny,1974,3
53730,37965,deny,1975,3
14717,64147,deny,1976,3
50442,445,deny,1977,1
42030,25,deny,1978,6
2572,17546,deny,1979,3
30784,30975,deny,1980,1
55201,26467,deny,1981,3
8102,57470,deny,1982,1
18653,42707,deny,1983,3
42608,1,deny,1984,3
62744,62413,deny,1985,2
55130,445,deny,1986,1
55131,445,deny,1987,3
55128,445,deny,1988,1
50438,445,deny,1989,1
50537,445,deny,1990,1
55123,445,deny,1991,3
50532,445,deny,1992,1
50533,445,deny,1993,2
50427,445,deny,1994,3
50429,445,deny,1995,2
50426,445,deny,1996,2
8734,56205,deny,1997,2
50423,445,deny,1998,2
40254,25174,deny,1999,3
50421,445,deny,2000,2
44207,44847,deny,2001,3
58799,30188,deny,2002,3
35760,11392,deny,2003,1
56182,53,allow,2004,1
55118,445,deny,2005,1
57762,25174,deny,2006,3
26566,44847,deny,2007,2
55817,36829,deny,2008,2
55114,445,deny,2009,2
55105,445,deny,2010,2
26629,56079,deny,2011,2
50415,445,deny,2012,4
48025,44847,deny,2013,3
11317,53563,deny,2014,1
50408,445,deny,2015,2
50511,445,deny,2016,3
50406,445,deny,2017,1
